cusip,numtrds,NAME,CPN,MATURITY,STATE_CODE,CALLABLE,NXT_CALL_DT,NXT_CALL_PX,NXT_PAR_CALL_DT,ISSUER_INDUSTRY,CREDIT_ENHANCEMENTS,MUNI_FED_TAX,MUNI_MIN_TAX,MUNI_BANK_QUAL,INSURANCE_STATUS,SECONDARILY_INSURED,RTG_MOODY,RTG_MDY_LT_UNDL,RTG_SP,RTG_SP_UNDERLYING,MUNI_MTY_SIZE,MUNI_ISSUE_SIZE,MUNI_FIRST_ALLOWABLE_TRADE_DATE,RatingLevel,RatingLevel_Under
765433HQ3,25,RICHMOND UTL-REF,5,1/15/2035,VA,Y,1/15/2019,100,1/15/2019,UTL,,N,N,N,N,N,Aa3,Aa3,AA,NR,38005000,146495000,4/15/2009,2.5,3
765433HR1,15,RICHMOND UTL-REF,5,1/15/2040,VA,Y,1/15/2019,100,1/15/2019,UTL,,N,N,N,N,N,Aa3,Aa3,AA,NR,41380000,146495000,4/15/2009,2.5,3
24919HGT3,14,DENVER EXCISE-REF-A,6,9/1/2023,CO,Y,9/1/2019,100,9/1/2019,GEN,ASSURED GTY,N,N,N,Y,N,Aa3,A2,AAA,A-,50500000,73630000,4/15/2009,1.5,5.5
303823HF8,31,FAIRFAX IDA,5.5,5/15/2029,VA,Y,5/15/2014,100,5/15/2014,MED,,N,N,N,N,N,Aa2,Aa2,AA+,NR,75040000,354640000,4/9/2009,1.5,2
303823HG6,68,FAIRFAX IDA,5.5,5/15/2035,VA,Y,5/15/2019,100,5/15/2019,MED,,N,N,N,N,N,Aa2,Aa2,AA+,NR,184595000,354640000,4/9/2009,1.5,2
631663LL3,10,NASSAU,5,11/15/2014,NY,N,,,,GEN,,N,N,N,N,N,Aa2,Aa2,AAA,NR,19400000,303100000,4/9/2009,1,2
631663MK4,13,NASSAU,4.5,11/15/2025,NY,Y,5/15/2019,100,5/15/2019,GEN,,N,N,N,N,N,Aa2,Aa2,AAA,NR,11305000,303100000,4/9/2009,1,2
5946102H9,11,MI ST-A-ENVIR PROG,5,5/1/2019,MI,Y,5/1/2018,100,5/1/2018,GOB,,N,N,N,N,N,Aa3,Aa3,AA-,NR,25000000,200800000,4/9/2009,3,3
130685SG6,11,CA PUB WKS-B-RIVERSID,6,4/1/2027,CA,Y,4/1/2019,100,4/1/2019,EDU,,N,N,N,N,N,Baa2,Baa2,BBB+,NR,5345000,107715000,4/9/2009,7.5,8
130685SZ4,10,CA PUB WKS SVCS-C-POR,5.75,4/1/2023,CA,Y,4/1/2019,100,4/1/2019,FAC,,N,N,N,N,N,Baa2,Baa2,BBB+,NR,3415000,90295000,4/9/2009,7.5,8
130685TF7,21,CA PUB WKS SVCS-C-POR,6.25,4/1/2034,CA,Y,4/1/2019,100,4/1/2019,FAC,,N,N,N,N,N,Baa2,Baa2,BBB+,NR,29300000,90295000,4/9/2009,7.5,8
793309JK2,15,ST PETERSBURG HLTH-A,6.5,11/15/2039,FL,Y,11/15/2019,100,11/15/2019,MED,,N,N,N,N,N,A1,A1,NR,NR,59770000,64375000,4/8/2009,4,4
454898QV2,13,IN MUNI PWR AGY SER B,5.75,1/1/2034,IN,Y,1/1/2014,100,1/1/2014,PWR,,N,N,N,N,N,A1,A1,A+,NR,60890000,210435000,4/8/2009,4,4
454898QW0,16,IN MUNI PWR AGY SER B,6,1/1/2039,IN,Y,1/1/2019,100,1/1/2019,PWR,,N,N,N,N,N,A1,A1,A+,NR,80940000,210435000,4/8/2009,4,4
93974CGH7,10,WA ST-VAR PURP-E,5,2/1/2025,WA,Y,2/1/2019,100,2/1/2019,GOB,,N,N,N,N,N,Aa1,Aa1,AA+,NR,18985000,441385000,4/8/2009,1,1
93974CGJ3,14,WA ST-VAR PURP-E,5,2/1/2026,WA,Y,2/1/2019,100,2/1/2019,GOB,,N,N,N,N,N,Aa1,Aa1,AA+,NR,19935000,441385000,4/8/2009,1,1
93974CGL8,10,WA ST-VAR PURP-E,5,2/1/2028,WA,Y,2/1/2019,100,2/1/2019,GOB,,N,N,N,N,N,Aa1,Aa1,AA+,NR,21975000,441385000,4/8/2009,1,1
93974CGS3,13,WA ST-VAR PURP-E,5,2/1/2034,WA,Y,2/1/2019,100,2/1/2019,GOB,,N,N,N,N,N,Aa1,Aa1,AA+,NR,84200000,441385000,4/8/2009,1,1
438670RQ6,16,HONOLULU SER A,5,4/1/2024,HI,Y,4/1/2019,100,4/1/2019,GOB,,N,N,N,N,N,Aa2,Aa2,AA,NR,13230000,376710000,4/8/2009,2,2
438670RS2,10,HONOLULU SER A,5,4/1/2025,HI,Y,4/1/2019,100,4/1/2019,GOB,,N,N,N,N,N,Aa2,Aa2,AA,NR,12300000,376710000,4/8/2009,2,2
438670RY9,12,HONOLULU SER A,5.25,4/1/2031,HI,Y,4/1/2019,100,4/1/2019,GOB,,N,N,N,N,N,Aa2,Aa2,AA,NR,18740000,376710000,4/8/2009,2,2
438670SA0,10,HONOLULU SER A,5,4/1/2033,HI,Y,4/1/2019,100,4/1/2019,GOB,,N,N,N,N,N,Aa2,Aa2,AA,NR,20760000,376710000,4/8/2009,2,2
438670SB8,11,HONOLULU SER A,5,4/1/2034,HI,Y,4/1/2019,100,4/1/2019,GOB,,N,N,N,N,N,Aa2,Aa2,AA,NR,21800000,376710000,4/8/2009,2,2
438670SK8,10,HONOLULU SER C,3,4/1/2011,HI,N,,,,GOB,,N,N,N,N,N,Aa2,Aa2,AA,NR,14000000,376710000,4/8/2009,2,2
64966HJB7,24,NYC,5.5,4/1/2022,NY,Y,4/1/2019,100,4/1/2019,GOB,,N,N,N,N,N,Aa3,Aa3,AA,NR,23940000,833000000,4/8/2009,2.5,3
64966HJD3,10,NYC,5,4/1/2024,NY,Y,4/1/2019,100,4/1/2019,GOB,,N,N,N,N,N,Aa3,Aa3,AA,NR,32560000,833000000,4/8/2009,2.5,3
64966HJE1,35,NYC,5.125,4/1/2025,NY,Y,4/1/2019,100,4/1/2019,GOB,,N,N,N,N,N,Aa3,Aa3,AA,NR,34185000,833000000,4/8/2009,2.5,3
64966HJG6,32,NYC,5,4/1/2026,NY,Y,4/1/2019,100,4/1/2019,GOB,,N,N,N,N,N,Aa3,Aa3,AA,NR,23000000,833000000,4/8/2009,2.5,3
64966HJH4,19,NYC,5.3,4/1/2027,NY,Y,4/1/2019,100,4/1/2019,GOB,,N,N,N,N,N,Aa3,Aa3,AA,NR,29655000,833000000,4/8/2009,2.5,3
64966HJK7,23,NYC,5.25,4/1/2028,NY,Y,4/1/2019,100,4/1/2019,GOB,,N,N,N,N,N,Aa3,Aa3,AA,NR,39755000,833000000,4/8/2009,2.5,3
64966HJL5,11,NYC,5.625,4/1/2029,NY,Y,4/1/2019,100,4/1/2019,GOB,,N,N,N,N,N,Aa3,Aa3,AA,NR,41840000,833000000,4/8/2009,2.5,3
64966HJM3,39,NYC,5.45,4/1/2031,NY,Y,4/1/2019,100,4/1/2019,GOB,,N,N,N,N,N,Aa3,Aa3,AA,NR,74395000,833000000,4/8/2009,2.5,3
64966HJN1,15,NYC,5.25,4/1/2032,NY,Y,4/1/2019,100,4/1/2019,GOB,,N,N,N,N,N,Aa3,Aa3,AA,NR,26405000,833000000,4/8/2009,2.5,3
64966HJP6,12,NYC,5.55,4/1/2035,NY,Y,4/1/2019,100,4/1/2019,GOB,,N,N,N,N,N,Aa3,Aa3,AA,NR,19140000,833000000,4/8/2009,2.5,3
64966HJQ4,85,NYC,5.375,4/1/2036,NY,Y,4/1/2019,100,4/1/2019,GOB,,N,N,N,N,N,Aa3,Aa3,AA,NR,191105000,833000000,4/8/2009,2.5,3
49225HJV1,10,KERN CNTY-COPS,5.75,8/1/2035,CA,Y,2/1/2019,100,2/1/2019,GEN,ASSURED GTY,N,N,N,Y,N,Aa3,A3,AAA,A+,25130000,95410000,4/8/2009,1.5,5
130685RB8,11,CA PUB WKS BLDGS-A,5,4/1/2019,CA,N,,,,FAC,,N,N,N,N,N,Baa2,Baa2,BBB+,NR,5805000,182860000,4/8/2009,7.5,8
130685RC6,11,CA PUB WKS BLDGS-A,5,4/1/2020,CA,Y,4/1/2019,100,4/1/2019,FAC,,N,N,N,N,N,Baa2,Baa2,BBB+,NR,6095000,182860000,4/8/2009,7.5,8
130685RL6,10,CA PUB WKS BLDGS-A,6.125,4/1/2028,CA,Y,4/1/2019,100,4/1/2019,FAC,,N,N,N,N,N,Baa2,Baa2,BBB+,NR,9520000,182860000,4/8/2009,7.5,8
130685RM4,10,CA PUB WKS BLDGS-A,6.125,4/1/2029,CA,Y,4/1/2019,100,4/1/2019,FAC,,N,N,N,N,N,Baa2,Baa2,BBB+,NR,10105000,182860000,4/8/2009,7.5,8
130685RN2,34,CA PUB WKS BLDGS-A,6.25,4/1/2034,CA,Y,4/1/2019,100,4/1/2019,FAC,,N,N,N,N,N,Baa2,Baa2,BBB+,NR,60740000,182860000,4/8/2009,7.5,8
678519KH1,10,OKLAHOMA CITY,4.25,3/1/2027,OK,Y,3/1/2019,100,3/1/2019,GOB,,N,N,N,N,N,Aa1,Aa1,AAA,NR,5000000,47485000,4/7/2009,0.5,1
915200TA7,19,UNIV AGRIC CLG,5.125,10/1/2039,VT,Y,10/1/2019,100,10/1/2019,HGR,GO OF UNIV,N,N,N,N,N,A1,A1,A+,NR,41200000,83105000,4/2/2009,4,4
29270CTY1,14,ENERGY NW ELEC-REF-1A,4,7/1/2014,WA,N,,,,PWR,,N,N,N,N,N,Aaa,Aaa,AA,NR,23710000,370555000,4/2/2009,1,0
29270CUA1,10,ENERGY NW ELEC-REF-1A,5,7/1/2015,WA,N,,,,PWR,,N,N,N,N,N,Aaa,Aaa,AA,NR,18560000,370555000,4/2/2009,1,0
29270CUJ2,16,ENERGY NW ELEC-REF-S,5,7/1/2018,WA,N,,,,PWR,,N,N,N,N,N,Aaa,Aaa,AA,NR,45415000,370555000,4/2/2009,1,0
29270CUN3,20,ENERGY NW ELEC-REF-3A,5.25,7/1/2018,WA,N,,,,PWR,,N,N,N,N,N,Aaa,Aaa,AA,NR,75000000,370555000,4/2/2009,1,0
646065YU0,26,NJ EDL-REF-B,7.5,12/1/2032,NJ,Y,6/1/2019,100,6/1/2019,HGR,,N,N,N,N,N,Baa2,Baa2,NR,NR,134135000,258075000,4/2/2009,8,8
70869RAE3,13,PA ECON AMERN WTR PJ,6.2,4/1/2039,PA,Y,4/1/2019,100,4/1/2019,WTR,,N,N,N,N,N,A2,NR,A,NR,80000000,80000000,4/1/2009,5,100
649905DB9,16,NYS DORM-CORNELL-A,5,7/1/2034,NY,Y,7/1/2019,100,7/1/2019,HGR,GO OF UNIV,N,N,N,N,N,Aa1,Aa1,AA,NR,56535000,305000000,4/1/2009,1.5,1
649905DC7,38,NYS DORM-CORNELL-A,5,7/1/2039,NY,Y,7/1/2019,100,7/1/2019,HGR,GO OF UNIV,N,N,N,N,N,Aa1,Aa1,AA,NR,88250000,305000000,4/1/2009,1.5,1
546456CT9,10,LA PPTY-C1-4/22/09,5.875,6/1/2023,LA,Y,6/1/2018,100,6/1/2018,GEN,ASSURED GTY,N,N,N,Y,N,Aa3,Baa2,AAA,A-,22720000,300000000,4/1/2009,1.5,7
546456CX0,13,LA PPTY-C2-4/29/09,6.75,6/1/2026,LA,Y,6/1/2018,100,6/1/2018,GEN,ASSURED GTY,N,N,N,Y,N,Aa3,Baa2,AAA,A-,75000000,300000000,4/1/2009,1.5,7
546456CY8,32,LA PPTYS-C3-5/6/09,6.125,6/1/2025,LA,Y,6/1/2018,100,6/1/2018,GEN,ASSURED GTY,N,N,N,Y,N,Aa3,Baa2,AAA,A-,75000000,300000000,4/1/2009,1.5,7
92817LKP7,12,VA ST,5,10/1/2027,VA,Y,10/1/2019,100,10/1/2019,WTR,,N,N,N,N,N,Aaa,Aaa,AAA,NR,12010000,178320000,4/1/2009,0,0
92817LKT9,12,VA ST,5,10/1/2030,VA,Y,10/1/2019,100,10/1/2019,WTR,,N,N,N,N,N,Aaa,Aaa,AAA,NR,11350000,178320000,4/1/2009,0,0
764791AJ8,13,RICHMOND HOSP AUTH,6.625,1/1/2039,IN,Y,1/1/2019,100,1/1/2019,MED,,N,N,N,N,N,NR,NR,AA-,NR,58630000,99850000,3/27/2009,3,100
939781C73,16,WA HGR ED-REF-GONZAGA,6.25,4/1/2029,WA,Y,4/1/2019,100,4/1/2019,HGR,,N,N,N,N,N,A3,A3,NR,NR,21010000,39845000,3/25/2009,6,6
592646J53,27,MET WA DC,5,10/1/2029,DC,Y,10/1/2019,100,10/1/2019,APT,BHAC,N,N,N,Y,N,Aa1,Aa3,AA+,AA-,31450000,236825000,3/25/2009,1,3
64986AF22,11,NY ST ENVIR-REVOL-A,5,6/15/2029,NY,Y,6/15/2019,100,6/15/2019,WTR,,N,N,N,N,N,Aa1,Aa1,AA+,NR,17280000,364150000,3/25/2009,1,1
64986AF48,23,NY ST ENVIR-REVOL-A,5,6/15/2034,NY,Y,6/15/2019,100,6/15/2019,WTR,,N,N,N,N,N,Aa1,Aa1,AA+,NR,64975000,364150000,3/25/2009,1,1
64986AF55,30,NY ST ENVIR-REVOL-A,5.125,6/15/2038,NY,Y,6/15/2019,100,6/15/2019,WTR,,N,N,N,N,N,Aa1,Aa1,AA+,NR,78915000,364150000,3/25/2009,1,1
45200FWV7,13,IL FIN-NORTHWESTERN-A,5.75,8/15/2030,IL,Y,8/15/2019,100,8/15/2019,MED,,N,N,N,N,N,Aa2,Aa2,AA+,NR,63325000,475000000,3/25/2009,1.5,2
45200FWW5,45,IL FIN-NORTHWESTERN-A,6,8/15/2039,IL,Y,8/15/2019,100,8/15/2019,MED,,N,N,N,N,N,Aa2,Aa2,AA+,NR,165550000,475000000,3/25/2009,1.5,2
249174JS3,22,DENVER SD #1-A,5,12/1/2028,CO,Y,6/1/2019,100,6/1/2019,SCD,ST AID WITHHLDG,N,N,N,N,N,Aa3,Aa3,AA-,AA-,23515000,149170000,3/25/2009,3,3
249174JT1,19,DENVER SD #1-A,5,12/1/2029,CO,Y,6/1/2019,100,6/1/2019,SCD,ST AID WITHHLDG,N,N,N,N,N,Aa3,Aa3,AA-,AA-,24690000,149170000,3/25/2009,3,3
592646J61,19,MET WA DC,5,10/1/2029,DC,Y,10/1/2019,100,10/1/2019,APT,,N,N,N,N,N,Aa3,Aa3,AA-,NR,31455000,236825000,3/25/2009,3,3
442435VR1,29,HOUSTON UTIL-RF-A-1ST,5,11/15/2029,TX,Y,5/15/2019,100,5/15/2019,WTR,ASSURED GTY,N,N,N,Y,N,Aa3,A1,AAA,AA,35430000,476050000,3/25/2009,1.5,3
442435VS9,14,HOUSTON UTIL-RF-A-1ST,5.25,11/15/2030,TX,Y,5/15/2019,100,5/15/2019,WTR,ASSURED GTY,N,N,N,Y,N,Aa3,A1,AAA,AA,19590000,476050000,3/25/2009,1.5,3
442435VT7,16,HOUSTON UTIL-RF-A-1ST,5.25,11/15/2031,TX,Y,5/15/2019,100,5/15/2019,WTR,ASSURED GTY,N,N,N,Y,N,Aa3,A1,AAA,AA,22485000,476050000,3/25/2009,1.5,3
442435VV2,96,HOUSTON UTIL-RF-A-1ST,5.375,11/15/2038,TX,Y,5/15/2019,100,5/15/2019,WTR,ASSURED GTY,N,N,N,Y,N,Aa3,A1,AAA,AA,124400000,476050000,3/25/2009,1.5,3
442435VW0,24,HOUSTON UTIL-RF-A-1ST,5.25,11/15/2033,TX,Y,5/15/2019,100,5/15/2019,WTR,ASSURED GTY,N,N,N,Y,N,Aa3,A1,AAA,AA,23185000,476050000,3/25/2009,1.5,3
442435VX8,10,HOUSTON UTIL-RF-A-1ST,6,11/15/2036,TX,Y,5/15/2019,100,5/15/2019,WTR,ASSURED GTY,N,N,N,Y,N,Aa3,A1,AAA,AA,57190000,476050000,3/25/2009,1.5,3
68607VUP8,10,OR LOTTERY-A,5.25,4/1/2025,OR,Y,4/1/2019,100,4/1/2019,GEN,,N,N,N,N,N,Aa3,Aa3,AAA,NR,28790000,440345000,3/25/2009,1.5,3
68607VUU7,14,OR LOTTERY-A,5,4/1/2029,OR,Y,4/1/2019,100,4/1/2019,GEN,,N,N,N,N,N,Aa3,Aa3,AAA,NR,35150000,440345000,3/25/2009,1.5,3
566795JV3,15,MARICOPA CMNTY CLG-C,5,7/1/2019,AZ,N,,,,GOB,,N,N,N,N,N,Aaa,Aaa,AAA,NR,17925000,220000000,3/25/2009,0,0
566795JX9,13,MARICOPA CMNTY CLG-C,4,7/1/2021,AZ,Y,7/1/2019,100,7/1/2019,GOB,,N,N,N,N,N,Aaa,Aaa,AAA,NR,19575000,220000000,3/25/2009,0,0
13063A3W2,20,CA ST,3.2,4/1/2013,CA,N,,,,GOB,,N,N,N,N,N,Baa1,Baa1,A-,NR,61080000,6543020000,3/25/2009,6.5,7
13063A3Y8,18,CA ST,3.7,4/1/2014,CA,N,,,,GOB,,N,N,N,N,N,Baa1,Baa1,A-,NR,62770000,6543020000,3/25/2009,6.5,7
13063A3Z5,15,CA ST,5,4/1/2014,CA,N,,,,GOB,,N,N,N,N,N,Baa1,Baa1,A-,NR,22775000,6543020000,3/25/2009,6.5,7
13063A4A9,15,CA ST,4,4/1/2015,CA,N,,,,GOB,,N,N,N,N,N,Baa1,Baa1,A-,NR,44640000,6543020000,3/25/2009,6.5,7
13063A4B7,11,CA ST,5,4/1/2015,CA,N,,,,GOB,,N,N,N,N,N,Baa1,Baa1,A-,NR,44650000,6543020000,3/25/2009,6.5,7
13063A4C5,25,CA ST,4.25,4/1/2016,CA,N,,,,GOB,,N,N,N,N,N,Baa1,Baa1,A-,NR,56680000,6543020000,3/25/2009,6.5,7
13063A4D3,17,CA ST,5,4/1/2016,CA,N,,,,GOB,,N,N,N,N,N,Baa1,Baa1,A-,NR,36675000,6543020000,3/25/2009,6.5,7
13063A4E1,10,CA ST,4.5,4/1/2017,CA,N,,,,GOB,,N,N,N,N,N,Baa1,Baa1,A-,NR,28830000,6543020000,3/25/2009,6.5,7
13063A4F8,13,CA ST,5,4/1/2017,CA,N,,,,GOB,,N,N,N,N,N,Baa1,Baa1,A-,NR,68840000,6543020000,3/25/2009,6.5,7
13063A4G6,22,CA ST,4.75,4/1/2018,CA,N,,,,GOB,,N,N,N,N,N,Baa1,Baa1,A-,NR,45000000,6543020000,3/25/2009,6.5,7
13063A4H4,79,CA ST,5.5,4/1/2018,CA,N,,,,GOB,,N,N,N,N,N,Baa1,Baa1,A-,NR,250000000,6543020000,3/25/2009,6.5,7
13063A4J0,82,CA ST,5.5,4/1/2019,CA,N,,,,GOB,,N,N,N,N,N,Baa1,Baa1,A-,NR,300000000,6543020000,3/25/2009,6.5,7
13063A4K7,72,CA ST,5,4/1/2020,CA,Y,4/1/2019,100,4/1/2019,GOB,,N,N,N,N,N,Baa1,Baa1,A-,NR,250000000,6543020000,3/25/2009,6.5,7
13063A4L5,51,CA ST,5.5,4/1/2021,CA,Y,4/1/2019,100,4/1/2019,GOB,,N,N,N,N,N,Baa1,Baa1,A-,NR,250000000,6543020000,3/25/2009,6.5,7
13063A4M3,48,CA ST,5.25,4/1/2022,CA,Y,4/1/2019,100,4/1/2019,GOB,,N,N,N,N,N,Baa1,Baa1,A-,NR,200000000,6543020000,3/25/2009,6.5,7
13063A4N1,46,CA ST,5.5,4/1/2023,CA,Y,4/1/2019,100,4/1/2019,GOB,,N,N,N,N,N,Baa1,Baa1,A-,NR,200000000,6543020000,3/25/2009,6.5,7
13063A4P6,53,CA ST,5.5,4/1/2024,CA,Y,4/1/2019,100,4/1/2019,GOB,,N,N,N,N,N,Baa1,Baa1,A-,NR,200000000,6543020000,3/25/2009,6.5,7
13063A4Q4,83,CA ST,5.625,4/1/2025,CA,Y,4/1/2019,100,4/1/2019,GOB,,N,N,N,N,N,Baa1,Baa1,A-,NR,250000000,6543020000,3/25/2009,6.5,7
13063A4R2,35,CA ST,5.625,4/1/2026,CA,Y,4/1/2019,100,4/1/2019,GOB,,N,N,N,N,N,Baa1,Baa1,A-,NR,200000000,6543020000,3/25/2009,6.5,7
13063A4S0,32,CA ST,5.75,4/1/2027,CA,Y,4/1/2019,100,4/1/2019,GOB,,N,N,N,N,N,Baa1,Baa1,A-,NR,200000000,6543020000,3/25/2009,6.5,7
13063A4T8,45,CA ST,5.75,4/1/2028,CA,Y,4/1/2019,100,4/1/2019,GOB,,N,N,N,N,N,Baa1,Baa1,A-,NR,200000000,6543020000,3/25/2009,6.5,7
13063A4U5,41,CA ST,5.75,4/1/2029,CA,Y,4/1/2019,100,4/1/2019,GOB,,N,N,N,N,N,Baa1,Baa1,A-,NR,200000000,6543020000,3/25/2009,6.5,7
13063A4V3,296,CA ST,5.75,4/1/2031,CA,Y,4/1/2019,100,4/1/2019,GOB,,N,N,N,N,N,Baa1,Baa1,A-,NR,600000000,6543020000,3/25/2009,6.5,7
13063A4W1,113,CA ST,6.5,4/1/2033,CA,Y,4/1/2019,100,4/1/2019,GOB,,N,N,N,N,N,Baa1,Baa1,A-,NR,1100000000,6543020000,3/25/2009,6.5,7
13063A4X9,136,CA ST,6,4/1/2035,CA,Y,4/1/2019,100,4/1/2019,GOB,,N,N,N,N,N,Baa1,Baa1,A-,NR,450000000,6543020000,3/25/2009,6.5,7
13063A4Y7,310,CA ST,6,4/1/2038,CA,Y,4/1/2019,100,4/1/2019,GOB,,N,N,N,N,N,Baa1,Baa1,A-,NR,1200000000,6543020000,3/25/2009,6.5,7
796116QU8,10,SAN ANGELO ISD-BLDG-A,5,2/15/2030,TX,Y,2/15/2019,100,2/15/2019,SCD,ASSURED GTY,N,N,N,Y,N,NR,NR,AAA,AA-,7385000,116999985,3/24/2009,0,3
02765UCB8,19,AMERN MUN PWR-A-PRAIR,5.625,2/15/2036,OH,Y,2/15/2014,100,2/15/2014,PWR,ASSURED GTY,N,N,N,Y,N,Aa3,A1,AAA,A,48020000,166565000,3/24/2009,1.5,4.5
45884AYC1,10,INTERMTN PWR-REF-A,5,7/1/2012,UT,N,,,,PWR,,N,N,N,N,N,A1,A1,A+,NR,41550000,260205000,3/20/2009,4,4
45884AYJ6,12,INTERMTN PWR-REF-A,5,7/1/2017,UT,Y,7/1/2014,100,7/1/2014,PWR,,N,N,N,N,N,A1,A1,A+,NR,20240000,260205000,3/20/2009,4,4
977100BF2,13,WI GEN SER A,5,5/1/2016,WI,N,,,,GEN,ST APPROP,N,N,N,N,N,A1,A1,AA-,NR,18955000,1529065000,3/20/2009,3.5,4
977100BN5,12,WI GEN SER A,5.25,5/1/2020,WI,Y,5/1/2019,100,5/1/2019,GEN,ST APPROP,N,N,N,N,N,A1,A1,AA-,NR,28060000,1529065000,3/20/2009,3.5,4
977100BP0,16,WI GEN SER A,5,5/1/2021,WI,Y,5/1/2019,100,5/1/2019,GEN,ST APPROP,N,N,N,N,N,A1,A1,AA-,NR,31340000,1529065000,3/20/2009,3.5,4
977100BQ8,10,WI GEN SER A,5,5/1/2022,WI,Y,5/1/2019,100,5/1/2019,GEN,ST APPROP,N,N,N,N,N,A1,A1,AA-,NR,31775000,1529065000,3/20/2009,3.5,4
977100BR6,14,WI GEN SER A,5.125,5/1/2023,WI,Y,5/1/2019,100,5/1/2019,GEN,ST APPROP,N,N,N,N,N,A1,A1,AA-,NR,35225000,1529065000,3/20/2009,3.5,4
977100BS4,33,WI GEN SER A,5.375,5/1/2024,WI,Y,5/1/2019,100,5/1/2019,GEN,ST APPROP,N,N,N,N,N,A1,A1,AA-,NR,46830000,1529065000,3/20/2009,3.5,4
977100BT2,14,WI GEN SER A,5.375,5/1/2025,WI,Y,5/1/2019,100,5/1/2019,GEN,ST APPROP,N,N,N,N,N,A1,A1,AA-,NR,42355000,1529065000,3/20/2009,3.5,4
977100BU9,18,WI GEN SER A,6,5/1/2026,WI,Y,5/1/2019,100,5/1/2019,GEN,ST APPROP,N,N,N,N,N,A1,A1,AA-,NR,46565000,1529065000,3/20/2009,3.5,4
977100BW5,22,WI GEN SER A,5.625,5/1/2028,WI,Y,5/1/2019,100,5/1/2019,GEN,ST APPROP,N,N,N,N,N,A1,A1,AA-,NR,55345000,1529065000,3/20/2009,3.5,4
977100BX3,28,WI GEN SER A,5.75,5/1/2029,WI,Y,5/1/2019,100,5/1/2019,GEN,ST APPROP,N,N,N,N,N,A1,A1,AA-,NR,60475000,1529065000,3/20/2009,3.5,4
977100BY1,34,WI GEN SER A,6,5/1/2033,WI,Y,5/1/2019,100,5/1/2019,GEN,ST APPROP,N,N,N,N,N,A1,A1,AA-,NR,100000000,1529065000,3/20/2009,3.5,4
977100BZ8,77,WI GEN SER A,5.75,5/1/2033,WI,Y,5/1/2019,100,5/1/2019,GEN,ST APPROP,N,N,N,N,N,A1,A1,AA-,NR,304550000,1529065000,3/20/2009,3.5,4
977100CA2,67,WI GEN SER A,6,5/1/2036,WI,Y,5/1/2019,100,5/1/2019,GEN,ST APPROP,N,N,N,N,N,A1,A1,AA-,NR,395345000,1529065000,3/20/2009,3.5,4
341507YP0,10,FL BOE SER A,5,7/1/2016,FL,N,,,,EDU,,N,N,N,N,N,A2,A2,AAA,NR,13171000,300000000,3/20/2009,2.5,5
341507ZC8,13,FL BOE SER A,5.25,7/1/2026,FL,Y,7/1/2018,101,7/1/2019,EDU,,N,N,N,N,N,A2,A2,AAA,NR,39293000,300000000,3/20/2009,2.5,5
341507ZE4,11,FL BOE SER A,5.75,7/1/2028,FL,Y,7/1/2018,101,7/1/2019,EDU,,N,N,N,N,N,A2,A2,AAA,NR,23800000,300000000,3/20/2009,2.5,5
545896Z21,10,LOUDOUN CNTY-SER A,5,7/1/2020,VA,Y,7/1/2019,100,7/1/2019,GOB,,N,N,N,N,N,Aaa,Aaa,AAA,NR,5760000,168000000,3/20/2009,0,0
517732CM3,16,LAS VEGAS REDEV-A,8,6/15/2030,NV,Y,6/15/2019,100,6/15/2019,GEN,,N,N,N,N,N,NR,NR,A,NR,49290000,85000000,3/19/2009,5,100
64983M6M5,15,NY DORM MENTAL HLTH,5,2/15/2013,NY,N,,,,MED,,N,N,N,N,N,NR,NR,AA-,NR,34275000,443495000,3/19/2009,3,100
64983M6N3,18,NY DORM MENTAL HLTH,4.125,2/15/2014,NY,N,,,,MED,,N,N,N,N,N,NR,NR,AA-,NR,21485000,443495000,3/19/2009,3,100
64983M6P8,10,NY DORM MENTAL HLTH,5,2/15/2014,NY,N,,,,MED,,N,N,N,N,N,NR,NR,AA-,NR,18945000,443495000,3/19/2009,3,100
64983M7J1,12,NY DORM MENTAL HLTH,5.25,2/15/2020,NY,Y,2/15/2019,100,2/15/2019,MED,,N,N,N,N,N,NR,NR,AA-,NR,27840000,443495000,3/19/2009,3,100
64983M7K8,13,NY DORM MENTAL HLTH,5.375,2/15/2021,NY,Y,2/15/2019,100,2/15/2019,MED,,N,N,N,N,N,NR,NR,AA-,NR,19705000,443495000,3/19/2009,3,100
606092ED2,12,MO ELEC-A-IATAN 2,6,1/1/2039,MO,Y,1/1/2016,100,1/1/2016,PWR,,N,N,N,N,N,A3,A3,NR,NR,55830000,103135000,3/19/2009,6,6
54438CNG3,38,LA CMNTY CLG-A,6,8/1/2033,CA,Y,8/1/2019,100,8/1/2019,GOB,,N,N,N,N,N,Aa2,Aa2,AA,NR,288315000,350000000,3/19/2009,2,2
736688HJ4,10,PORTLAND CMNTY CLG,5,6/15/2024,OR,Y,6/15/2019,100,6/15/2019,GOB,,N,N,N,N,N,Aa2,Aa2,AA,NR,12070000,200000000,3/19/2009,2,2
59333TDF4,19,MIAMI-DADE FACS-JACKS,5.75,6/1/2039,FL,Y,6/1/2019,100,6/1/2019,MED,ASSURED GTY,N,N,N,Y,N,Aa3,A1,AAA,A,24605000,83315000,3/19/2009,1.5,4.5
